no,province_id,province,district,hcode,year,hospital name,target_population,screened_total,screened_normal,screened_risk,care_total,assess_9q_normal,assess_9q_risk,assess_8q_normal,assess_8q_risk,care_counseling,care_referral,followup_normal,followup_risk_q12,followup_risk_q3,,,,,,,,
125,31,บุรีรัมย์,ละหานทราย,02948,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านสันติสุข ตำบลสำโรงใหม่,250,2,1,,1,1,0,0,0,1,0,,,,,,,,,,,
126,31,บุรีรัมย์,ละหานทราย,02956,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองกราด หนองตระครอง,429,30,30,,0,1,0,0,0,0,0,,,,,,,,,,,
127,31,บุรีรัมย์,ละหานทราย,02958,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองหมี ตำบลโคกว่าน,446,234,217,,17,17,0,17,0,0,0,,,,,,,,,,,
128,31,บุรีรัมย์,ละหานทราย,02950,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองแวง ตำบลหนองแวง,761,680,680,,0,680,0,680,0,0,0,,,,,,,,,,,
129,31,บุรีรัมย์,ละหานทราย,02955,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโคกสะอาด ตำบลหนองตะครอง,1059,29,28,,1,1,0,1,0,1,0,,,,,,,,,,,
130,31,บุรีรัมย์,ละหานทราย,13840,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโคกใหม่ ตำบลสำโรงใหม่,1534,10,10,,10,10,0,10,0,0,0,,,,,,,,,,,
131,31,บุรีรัมย์,ละหานทราย,02947,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโคกไม้แดง ตำบลสำโรงใหม่,570,4,4,,0,0,0,0,0,0,0,,,,,,,,,,,
132,31,บุรีรัมย์,ละหานทราย,13841,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหงอนไก่ ตำบลหนองแวง,295,3,3,,3,3,0,3,0,3,0,,,,,,,,,,,
133,31,บุรีรัมย์,ละหานทราย,02957,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลโคกว่าน ตำบลโคกว่าน,756,40,40,,0,0,0,0,0,0,0,,,,,,,,,,,
134,31,บุรีรัมย์,ลำปลายมาศ,77612,2569,ศูนย์สุขภาพชุมชนตำบลลำปลายมาศ,1841,239,235,,4,,,,,,,,,,,,,,,,,
135,31,บุรีรัมย์,ลำปลายมาศ,02996,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านตลาดโพธิ์ ตำบลตลาดโพธิ์,1139,830,791,,39,39,0,39,0,39,0,,,,,,,,,,,
136,31,บุรีรัมย์,ลำปลายมาศ,03007,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านนาศรีนวล ตำบลบุโพธิ์,637,5,5,,,,,,,,,,,,,,,,,,,
137,31,บุรีรัมย์,ลำปลายมาศ,02995,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านบุแปบ ตำบลทะเมนชัย,447,193,188,,5,0,0,0,0,5,0,,,,,,,,,,,
138,31,บุรีรัมย์,ลำปลายมาศ,03002,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านยาง ตำบลบ้านยาง,1590,11,8,,3,,,,,,,,,,,,,,,,,
139,31,บุรีรัมย์,ลำปลายมาศ,03000,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านว่านพัฒนา ตำบลโคกสะอาด,1792,4,4,,4,2,2,2,2,4,1,,,,,,,,,,,
140,31,บุรีรัมย์,ลำปลายมาศ,02993,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านสี่เหลี่ยมเจริญ ตำบลแสลงพัน,1082,42,41,,1,,,,,,,,,,,,,,,,,
141,31,บุรีรัมย์,ลำปลายมาศ,03001,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองครก ตำบลเมืองแฝก,1896,8,7,,8,8,0,8,0,0,0,,,,,,,,,,,
142,31,บุรีรัมย์,ลำปลายมาศ,03006,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองบัวโคก ตำบลหนองบัวโคก,1349,1105,1103,,2,2,,2,0,2,0,,,,,,,,,,,
143,31,บุรีรัมย์,ลำปลายมาศ,02997,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองผะองค์ ตำบลหนองกระทิง,1174,682,667,,15,15,0,15,0,0,0,,,,,,,,,,,
144,31,บุรีรัมย์,ลำปลายมาศ,13844,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองมะค่า ตำบลผไทรินทร์,686,390,388,,2,2,0,0,0,2,0,,,,,,,,,,,
145,31,บุรีรัมย์,ลำปลายมาศ,02992,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองมันปลา ตำบลหนองคู,1802,92,91,,1,1,0,0,0,1,0,,,,,,,,,,,
146,31,บุรีรัมย์,ลำปลายมาศ,13843,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองม่วง ตำบลทะเมนชัย,967,1,1,,,,,,,,,,,,,,,,,,,
147,31,บุรีรัมย์,ลำปลายมาศ,03008,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองโดน ตำบลหนองโดน,1005,176,172,,,,,,,,,,,,,,,,,,,
148,31,บุรีรัมย์,ลำปลายมาศ,02994,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านแสลงพัน ตำบลแสลงพัน,580,0,,,,,,,,,,,,,,,,,,,,
149,31,บุรีรัมย์,ลำปลายมาศ,02998,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโกรกประดู่ ตำบลโคกกลาง,698,575,522,,53,53,0,53,0i,53,,,,,,,,,,,,
150,31,บุรีรัมย์,ลำปลายมาศ,02999,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโคกกลาง ตำบลโคกกลาง,1139,544,509,,35,,,,,,,,,,,,,,,,,
151,31,บุรีรัมย์,ลำปลายมาศ,03004,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโคกล่าม ตำบลโคกล่าม,1432,10,10,,,,,,,,,,,,,,,,,,,
152,31,บุรีรัมย์,ลำปลายมาศ,03005,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโนนตะครอง ตำบลหินโคน,2354,702,685,,17,,,,,,,,,,,,,,,,,
153,31,บุรีรัมย์,ลำปลายมาศ,03003,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลผไทรินทร์ ตำบลผไทรินทร์,962,1,1,,,,,,,,,,,,,,,,,,,
154,31,บุรีรัมย์,สตึก,99726,2569,ศูนย์สุขภาพชุมชนตำบลนิคม 1,1021,254,246,,8,8,0,8,0,8,0,,,,,,,,,,,
155,31,บุรีรัมย์,สตึก,99723,2569,ศูนย์สุขภาพชุมชนตำบลนิคม2,,0,,,,,,,,,,,,,,,,,,,,
156,31,บุรีรัมย์,สตึก,03012,2569,สถานีอนามัยเฉลิมพระเกียรติ 60 พรรษานวมินทราชินี บ้านหนองใหญ่,1694,1,1,,0,0,0,0,0,1,0,,,,,,,,,,,
157,31,บุรีรัมย์,สตึก,15090,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านกระสัง ตำบลกระสัง,666,3,3,,0,0,0,0,0,3,0,,,,,,,,,,,
158,31,บุรีรัมย์,สตึก,43856,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านขาม,,0,,,,,,,,,,,,,,,,,,,,
159,31,บุรีรัมย์,สตึก,03017,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านชุมแสง ตำบลชุมแสง,820,2,2,,0,0,0,0,0,2,0,,,,,,,,,,,
160,31,บุรีรัมย์,สตึก,03010,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านทุ่งวัง ตำบลทุ่งวัง,1388,51,48,,3,3,0,3,0,3,0,,,,,,,,,,,
161,31,บุรีรัมย์,สตึก,03019,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านท่าม่วง ตำบลท่าม่วง,995,5,4,,1,1,0,1,0,1,0,,,,,,,,,,,
162,31,บุรีรัมย์,สตึก,03016,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านนาลาว ตำบลดอนมนต์,1170,32,20,,12,12,0,12,0,12,0,,,,,,,,,,,
163,31,บุรีรัมย์,สตึก,03020,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านมะพริก ตำบลสะแก,1276,208,191,,17,17,0,17,0,17,0,,,,,,,,,,,
164,31,บุรีรัมย์,สตึก,03013,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านร่อนทอง ตำบลร่อนทอง,2002,32,32,,0,0,0,0,0,0,0,,,,,,,,,,,
165,31,บุรีรัมย์,สตึก,03022,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านสนามชัย ตำบลสนามชัย,1126,152,134,,18,18,0,18,0,18,0,,,,,,,,,,,
166,31,บุรีรัมย์,สตึก,53559,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองนกเกรียน,,0,,,,,,,,,,,,,,,,,,,,
167,31,บุรีรัมย์,สตึก,03009,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองเกาะ ตำบลสตึก,1850,65,62,,3,3,0,18,0,3,0,,,,,,,,,,,
168,31,บุรีรัมย์,สตึก,03011,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านเมืองแก ตำบลเมืองแก,2026,292,273,,19,19,0,19,0,19,0,,,,,,,,,,,
169,31,บุรีรัมย์,สตึก,03018,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโนนสมบูรณ์ ตำบลชุมแสง,981,80,79,,1,1,0,1,0,1,0,,,,,,,,,,,
170,31,บุรีรัมย์,หนองกี่,99971,2569,ศูนย์สุขภาพชุมชนโรงพยาบาลหนองกี่,,0,,,,,,,,,,,,,,,,,,,,
172,31,บุรีรัมย์,หนองกี่,02937,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านขามน้อย ตำบลเย้ยปราสาท,1095,33,29,,4,,,,,,,,,,,,,,,,,
173,31,บุรีรัมย์,หนองกี่,15223,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านขามใหญ่ ตำบลเมืองไผ่,886,1,1,,0,0,0,0,0,0,0,,,,,,,,,,,
174,31,บุรีรัมย์,หนองกี่,02939,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านดอนอะราง ตำบลดอนอะราง,1345,749,708,,41,41,0,41,0,41,0,,,,,,,,,,,
175,31,บุรีรัมย์,หนองกี่,02943,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านลุงขี้หนู ตำบลท่าโพธิ์ชัย,721,18,14,,4,,,,,,,,,,,,,,,,,
176,31,บุรีรัมย์,หนองกี่,02942,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านสระขุด ตำบลทุ่งกระเต็น,476,320,318,,2,2,0,2,0,2,0,,,,,,,,,,,
177,31,บุรีรัมย์,หนองกี่,02936,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองกี่ ตำบลหนองกี่,895,2,2,,0,0,0,0,0,0,0,,,,,,,,,,,
178,31,บุรีรัมย์,หนองกี่,02945,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองทำนบ ตำบลบุกระสัง,1147,814,785,,19,,,,,,,,,,,,,,,,,
179,31,บุรีรัมย์,หนองกี่,02938,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองไผ่ ตำบลเมืองไผ่,885,30,28,,2,,,,,,,,,,,,,,,,,
180,31,บุรีรัมย์,หนองกี่,02941,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโคกสว่าง ตำบลโคกสว่าง,1058,668,638,,30,,,,,,,,,,,,,,,,,
181,31,บุรีรัมย์,หนองกี่,02940,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโคกสะอาด ตำบลดอนอะราง,628,539,524,,15,15,0,15,0,15,0,,,,,,,,,,,
182,31,บุรีรัมย์,หนองกี่,02944,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโคกสูง-คูขาด ตำบลโคกสูง,1297,825,802,,23,23,0,23,0,23,0,,,,,,,,,,,
183,31,บุรีรัมย์,หนองหงส์,03040,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านกระเบื้องน้อย ตำบลหนองชัยศรี,1311,643,628,,15,,,,,,,,,,,,,,,,,
184,31,บุรีรัมย์,หนองหงส์,03039,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านขาม ตำบลไทยสามัคคี,1873,4,4,,,,,,,,,,,,,,,,,,,
185,31,บุรีรัมย์,หนองหงส์,03042,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านปราสาททอง ตำบลเมืองฝ้าย,1172,2,2,,,,,,,,,,,,,,,,,,,
186,31,บุรีรัมย์,หนองหงส์,03043,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองโคลน ตำบลสระทอง,838,307,300,,7,,,,,,,,,,,,,,,,,
187,31,บุรีรัมย์,หนองหงส์,03041,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านเสาเดียว ตำบลเสาเดียว,1128,16,16,,,,,,,,,,,,,,,,,,,
188,31,บุรีรัมย์,หนองหงส์,03038,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโนนงิ้ว ตำบลห้วยหิน,1239,509,482,,27,27,,27,,27,,,,,,,,,,,,
189,31,บุรีรัมย์,หนองหงส์,03037,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโพธิ์เงิน ตำบลห้วยหิน,619,40,33,,7,7,0,7,0,7,0,,,,,,,,,,,
190,31,บุรีรัมย์,ห้วยราช,03053,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านตะโก ตำบลตะโก,362,15,13,,2,2,0,2,0,2,0,,,,,,,,,,,
191,31,บุรีรัมย์,ห้วยราช,03054,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านสนวน ตำบลสนวน,769,769,769,,0,0,0,0,0,0,0,,,,,,,,,,,
192,31,บุรีรัมย์,ห้วยราช,03052,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหว้า ตำบลตาเสา,727,187,173,,14,14,0,14,0,0,0,,,,,,,,,,,
193,31,บุรีรัมย์,ห้วยราช,03050,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านห้วยราช ตำบลห้วยราช,547,22,20,,2,2,0,0,0,0,,,,,,,,,,,,
194,31,บุรีรัมย์,ห้วยราช,13845,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านเกตุใต้ ตำบลตะโก,365,2,2,,,,,,,,,,,,,,,,,,,
195,31,บุรีรัมย์,ห้วยราช,03056,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านเมืองโพธิ์ ตำบลเมืองโพธิ์,418,9,8,,1,1,0,1,0,1,0,,,,,,,,,,,
196,31,บุรีรัมย์,ห้วยราช,03055,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโคกอรุณ ตำบลโคกเหล็ก,784,475,449,,26,,,,,,,,,,,,,,,,,
197,31,บุรีรัมย์,ห้วยราช,03051,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านใหม่ ตำบลสามแวง,793,27,27,,,,,,,,,,,,,,,,,,,
198,31,บุรีรัมย์,เฉลิมพระเกียรติ,22126,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบุไร่อ้อย ตำบลเจริญสุข,588,0,15,,0,0,0,0,0,0,0,,,,,,,,,,,
199,31,บุรีรัมย์,เฉลิมพระเกียรติ,03084,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านดอนไม้ไฟ ตำบลตาเป๊ก,956,799,506,,11,0,0,0,0,0,0,,,,,,,,,,,
200,31,บุรีรัมย์,เฉลิมพระเกียรติ,03086,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านถาวร ตำบลถาวร,1039,875,863,,12,0,0,0,0,0,0,,,,,,,,,,,
201,31,บุรีรัมย์,เฉลิมพระเกียรติ,03087,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านบุตาพวง ตำบลถาวร,443,419,392,,27,0,0,27,0,27,0,,,,,,,,,,,
202,31,บุรีรัมย์,เฉลิมพระเกียรติ,03088,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านยายแย้ม ตำบลยายแย้มวัฒนา,912,0,559,,11,11,0,11,0,11,0,,,,,,,,,,,
203,31,บุรีรัมย์,เฉลิมพระเกียรติ,03082,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านเจริญสุข ตำบลเจริญสุข,863,0,581,,20,20,0,20,0,20,0,,,,,,,,,,,
204,31,บุรีรัมย์,เฉลิมพระเกียรติ,03085,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโคกตาหึงพัฒนา ตำบลอีสานเขต,966,936,930,,6,6,0,6,0,6,0,,,,,,,,,,,
205,31,บุรีรัมย์,เฉลิมพระเกียรติ,02949,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลโคกหญ้าคา ตำบลยายแย้มวัฒนา,573,0,367,,6,,,,,,,,,,,,,,,,,
206,31,บุรีรัมย์,เมืองบุรีรัมย์,44250,2569,ศูนย์บริการสาธารณสุขเพื่อประชาชน องค์การบริหารส่วนจังหวัดบุรีรัมย์,,0,,,,,,,,,,,,,,,,,,,,
207,31,บุรีรัมย์,เมืองบุรีรัมย์,,2569,ศูนย์แพทย์ชุมชนโรงพยาบาลบุรีรัมย์ สาขา1(ริมละลม),932,0,24,,2,2,0,2,0,2,0,,,,,,,,,,,
208,31,บุรีรัมย์,เมืองบุรีรัมย์,,2569,ศูนย์แพทย์ชุมชนโรงพยาบาลบุรีรัมย์สาขา3(อบจ.เก่า),896,0,54,,,,,,,,,,,,,,,,,,,
209,31,บุรีรัมย์,เมืองบุรีรัมย์,02893,2569,สถานีอนามัยเฉลิมพระเกียรติ 60 พรรษา นวมินทราชินี,1290,0,9,,,,,,,,,,,,,,,,,,,
210,31,บุรีรัมย์,เมืองบุรีรัมย์,15090,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านกระสัง ตำบลกระสัง,1313,948,941,,7,7,0,0,0,7,0,,,,,,,,,,,
211,31,บุรีรัมย์,เมืองบุรีรัมย์,02887,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านตลาดชัย ตำบลสองห้อง,1180,67,61,,6,6,0,0,0,6,0,,,,,,,,,,,
212,31,บุรีรัมย์,เมืองบุรีรัมย์,02877,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านบัว ตำบลบ้านบัว,2012,1024,997,,27,25,2,0,0,27,2,,,,,,,,,,,
213,31,บุรีรัมย์,เมืองบุรีรัมย์,02878,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านบุลาว ตำบลสะแกโพรง,1133,0,19,,3,,,,,,,,,,,,,,,,,
214,31,บุรีรัมย์,เมืองบุรีรัมย์,02890,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านปริงเปน ตำบลหลักเขต,952,741,690,,51,51,0,0,0,0,0,,,,,,,,,,,
215,31,บุรีรัมย์,เมืองบุรีรัมย์,,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านพระครู ตำบลพระครู,1274,1190,27,,29,29,5,0,0,29,0,,,,,,,,,,,
216,31,บุรีรัมย์,เมืองบุรีรัมย์,02883,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านพะไล ตำบลถลุงเหล็ก,1046,1032,994,,38,34,4,0,0,38,4,,,,,,,,,,,
217,31,บุรีรัมย์,เมืองบุรีรัมย์,03002,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านยาง ตำบลบ้านยาง,1882,1109,976,,28,28,0,0,0,28,0,,,,,,,,,,,
218,31,บุรีรัมย์,เมืองบุรีรัมย์,02886,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านลุมปุ๊ก ตำบลลุมปุ๊ก,1346,๔๓๗,๓๘๒,,๕๕,๕๕,๐,๐,๐,๕๕,๐,,,,,,,,,,,
219,31,บุรีรัมย์,เมืองบุรีรัมย์,02880,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านสวายจีก ตำบลสวายจีก,2334,0,187,,28,26,2,2,0,28,0,,,,,,,,,,,
220,31,บุรีรัมย์,เมืองบุรีรัมย์,02888,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านสวายสอ ตำบลบัวทอง,1220,0,298,,11,,,,,,,,,,,,,,,,,
221,31,บุรีรัมย์,เมืองบุรีรัมย์,13836,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านสะแกซำ ตำบลสะแกซำ,821,0,23,,,,,,,,,,,,,,,,,,,
222,31,บุรีรัมย์,เมืองบุรีรัมย์,02884,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองตาด ตำบลหนองตาด,979,0,214,,30,28,2,2,0,30,0,,,,,,,,,,,
223,31,บุรีรัมย์,เมืองบุรีรัมย์,02879,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองเกียบ ตำบลสะแกโพรง,1020,919,898,,21,21,0,0,0,21,0,,,,,,,,,,,
224,31,บุรีรัมย์,เมืองบุรีรัมย์,02875,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองโพรง ตำบลอิสาณ,1502,1127,1122,,12,10,2,1,1,2,2,,,,,,,,,,,
225,31,บุรีรัมย์,เมืองบุรีรัมย์,02876,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหัววัว ตำบลเสม็ด,2734,873,846,,27,27,0,0,0,27,0,,,,,,,,,,,
226,31,บุรีรัมย์,เมืองบุรีรัมย์,02889,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโกรกขี้หนู ตำบลชุมเห็ด,2890,0,172,,9,9,0,0,0,9,0,,,,,,,,,,,
227,31,บุรีรัมย์,เมืองบุรีรัมย์,02892,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโคกกลาง ตำบลกลันทา,1356,0,174,,9,9,0,0,0,9,0,,,,,,,,,,,
228,31,บุรีรัมย์,เมืองบุรีรัมย์,02891,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโคกตาล ตำบลสะแกซำ,767,635,193,,34,34,0,0,0,34,0,,,,,,,,,,,
229,31,บุรีรัมย์,เมืองบุรีรัมย์,77608,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโคกหัวช้าง,1696,0,385,,24,24,0,0,0,24,0,,,,,,,,,,,
230,31,บุรีรัมย์,เมืองบุรีรัมย์,02885,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลปีกฝาย ตำบลหนองตาด,963,0,27,,,,,,,,,,,,,,,,,,,
231,31,บุรีรัมย์,แคนดง,03015,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านป่าหนาม ตำบลดงพลอง,1057,0,4,,,,,,,,,,,,,,,,,,,
232,31,บุรีรัมย์,แคนดง,03021,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านสระบัว ตำบลสระบัว,957,0,1,,,,,,,,,,,,,,,,,,,
233,31,บุรีรัมย์,แคนดง,13847,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองการะโก ตำบลแคนดง,370,0,177,,4,,,,,,,,,,,,,,,,,
234,31,บุรีรัมย์,แคนดง,03024,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโคกสว่าง หัวฝาย,1187,0,10,,4,4,0,0,0,4,0,,,,,,,,,,,
235,31,บุรีรัมย์,โนนดินแดง,,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านซับคะนิง ตำบลโนนดินแดง,155,155,133,,22,22,0,0,0,22,0,0,0,0,,,,,,,,
236,31,บุรีรัมย์,โนนดินแดง,03074,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านลำนางรอง ตำบลลำนางรอง,689,689,669,,20,20,0,0,0,20,0,0,0,0,,,,,,,,
237,31,บุรีรัมย์,โนนดินแดง,03073,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองกก ตำบลส้มป่อย,741,741,721,,20,20,0,0,0,20,,,,,,,,,,,,
238,31,บุรีรัมย์,โนนดินแดง,03075,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองเสม็ด ตำบลลำนางรอง,127,127,125,,2,2,0,0,0,2,,,,,,,,,,,,
239,31,บุรีรัมย์,โนนดินแดง,23920,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลโนนดินแดง ตำบลโนนดินแดง,158,13,53,,26,26,0,0,0,26,0,26,26,26,,,,,,,,
240,31,บุรีรัมย์,โนนสุวรรณ,03060,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านดงบัง ตำบลดงอีจาน,1091,0,37,,,,,,,,,,,,,,,,,,,
241,31,บุรีรัมย์,โนนสุวรรณ,03058,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านทุ่งจังหัน ตำบลทุ่งจังหัน,1033,0,33,,,,,,,,,,,,,,,,,,,
242,31,บุรีรัมย์,โนนสุวรรณ,03059,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลโคกรัก ตำบลโกรกแก้ว,844,0,110,,,,,,,,,,,,,,,,,,,
1,31,บุรีรัมย์,กระสัง,10896,2569,โรงพยาบาลกระสัง,1574,58,23,35,,,,,,,,,,,,,,,,,,
2,31,บุรีรัมย์,คูเมือง,10895,2569,โรงพยาบาลคูเมือง,2023,151,118,33,,,,,,,,,,,,,,,,,,
3,31,บุรีรัมย์,ชำนิ,10912,2569,โรงพยาบาลชำนิ,838,82,80,,,,,,,,,,,,,,,,,,,
4,31,บุรีรัมย์,นางรอง,10897,2569,โรงพยาบาลนางรอง,1673,36,24,,,,,,,,,,,,,,,,,,,
5,31,บุรีรัมย์,นาโพธิ์,10907,2569,โรงพยาบาลนาโพธิ์,1286,18,18,,,,,,,,,,,,,,,,,,,
6,31,บุรีรัมย์,บ้านกรวด,10901,2569,โรงพยาบาลบ้านกรวด,2499,49,48,,,,,,,,,,,,,,,,,,,
7,31,บุรีรัมย์,บ้านด่าน,28020,2569,โรงพยาบาลบ้านด่าน,1718,7,7,,0,0,0,0,0,0,0,,,,,,,,,,,
8,31,บุรีรัมย์,บ้านใหม่ไชยพจน์,10913,2569,โรงพยาบาลบ้านใหม่ไชยพจน์,989,1,1,,,,,,,,,,,,,,,,,,,
9,31,บุรีรัมย์,ประโคนชัย,10900,2569,โรงพยาบาลประโคนชัย,3700,147,146,,,,,,,,,,,,,,,,,,,
10,31,บุรีรัมย์,ปะคำ,10906,2569,โรงพยาบาลปะคำ,1435,569,545,,,,,,,,,,,,,,,,,,,
11,31,บุรีรัมย์,พลับพลาชัย,10909,2569,โรงพยาบาลพลับพลาชัย,1522,961,905,,56,56,0,,,,,,,,,,,,,,,
12,31,บุรีรัมย์,พุทไธสง,10902,2569,โรงพยาบาลพุทไธสง,1695,388,371,,,,,,,,,,,,,,,,,,,
13,31,บุรีรัมย์,ละหานทราย,10899,2569,โรงพยาบาลละหานทราย,1933,19,14,,5,5,0,0,0,5,0,,,,,,,,,,,
14,31,บุรีรัมย์,ลำปลายมาศ,10904,2569,โรงพยาบาลลำปลายมาศ,,0,,,,,,,,,,,,,,,,,,,,
15,31,บุรีรัมย์,สตึก,10905,2569,โรงพยาบาลสตึก,2482,358,348,,,,,,,,,,,,,,,,,,,
