no,province_id,province,district,hcode,year,hospital name,target_population,screened_total,screened_normal,screened_risk,care_total,assess_9q_normal,assess_9q_risk,assess_8q_normal,assess_8q_risk,care_counseling,care_referral,followup_normal,followup_risk_q12,followup_risk_q3
173,32,สุรินทร์,สำโรงทาบ,03253,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลประดู่,716,616,600,16,16,16,0,16,0,16,0,,,
174,32,สุรินทร์,สำโรงทาบ,03271,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลศรีสุข,915,813,791,22,22,22,0,22,0,22,0,,,
175,32,สุรินทร์,สำโรงทาบ,03243,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลสำโรงทาบ,1431,1061,1024,37,37,37,0,37,,37,0,,,
176,32,สุรินทร์,สำโรงทาบ,03245,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองฮะ,472,369,355,14,14,14,0,14,0,14,0,,,
177,32,สุรินทร์,สำโรงทาบ,03249,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหมื่นศรี,813,586,564,22,22,22,0,22,0,22,,,,
178,32,สุรินทร์,สำโรงทาบ,03248,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลเกาะแก้ว,976,876,833,43,43,43,0,43,0,43,0,,,
179,32,สุรินทร์,สำโรงทาบ,03251,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลเสม็จ,732,542,521,21,21,21,0,21,0,21,0,,,
180,32,สุรินทร์,เขวาสินรินทร์,03274,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลตากูก,"1,479",848,847,1,1,1,0,0,0,0,0,,,
181,32,สุรินทร์,เขวาสินรินทร์,03273,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบึง,1066,250,248,2,2,2,0,0,0,2,0,,,
182,32,สุรินทร์,เขวาสินรินทร์,03276,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านแร่,1357,654,599,55,55,55,0,0,0,0,0,,,
183,32,สุรินทร์,เขวาสินรินทร์,03275,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลปราสาททอง,1275,131,127,4,4,4,0,0,0,4,0,,,
184,32,สุรินทร์,เขวาสินรินทร์,03272,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลเขวาสินรินทร์,1713,1452,1413,42,42,31,11,10,1,11,1,,,
185,32,สุรินทร์,เมืองสุรินทร์,,2569,ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุตำบลคอโค,,0,,,,,,,,,,,,
186,32,สุรินทร์,เมืองสุรินทร์,77561,2569,ศูนย์สุขภาพชุมชนบุญศิริธรรมชัย,1387,1221,1212,9,9,6,2,1,1,1,0,,,
187,32,สุรินทร์,เมืองสุรินทร์,77562,2569,ศูนย์สุขภาพชุมชนศุภกาญจน์,2111,22,22,0,0,0,0,0,0,0,0,,,
188,32,สุรินทร์,เมืองสุรินทร์,77479,2569,ศูนย์สุขภาพชุมชนสระโบราณ,1836,988,946,42,42,42,0,0,0,42,0,,,
189,32,สุรินทร์,เมืองสุรินทร์,99849,2569,ศูนย์สุขภาพชุมชนสุริยกานต์,2304,787,723,64,,,,,,,,,,
190,32,สุรินทร์,เมืองสุรินทร์,03110,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลกาเกาะ,984,887,887,12,12,12,0,0,0,12,0,,,
191,32,สุรินทร์,เมืองสุรินทร์,03100,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลคอโค,1875,341,334,7,,,,,,,,,,
192,32,สุรินทร์,เมืองสุรินทร์,03108,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลตระแสง,1332,844,785,59,59,,,,,,,,,
193,32,สุรินทร์,เมืองสุรินทร์,03089,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลตั้งใจ,1056,44,41,3,,,,,,,,,,
194,32,สุรินทร์,เมืองสุรินทร์,03095,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลตาอ็อง,1198,505,450,55,55,55,0,0,0,0,0,,,
195,32,สุรินทร์,เมืองสุรินทร์,03093,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลท่าสว่าง,1364,151,135,16,16,16,0,16,0,0,0,,,
196,32,สุรินทร์,เมืองสุรินทร์,03099,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลนอกเมือง,4427,323,309,14,,,,,,,,,,
197,32,สุรินทร์,เมืองสุรินทร์,03091,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลนาดี,1116,135,130,5,5,5,0,0,0,5,0,,,
198,32,สุรินทร์,เมืองสุรินทร์,03104,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลนาบัว,1420,34,32,2,,,,,,,,,,
199,32,สุรินทร์,เมืองสุรินทร์,03107,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบุฤาษี,1243,46,38,8,,,,,,,,,,
200,32,สุรินทร์,เมืองสุรินทร์,03096,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านกาเกาะ ตำบลตาอ๊อง,959,82,75,7,,,,,,,,,,
201,32,สุรินทร์,เมืองสุรินทร์,13849,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านนาบัว ตำบลนาบัว,1366,988,938,50,50,50,0,0,0,0,0,,,
202,32,สุรินทร์,เมืองสุรินทร์,03092,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านสำโรงโคกเพชร,1725,589,528,61,61,57,4,61,0,4,0,,,
203,32,สุรินทร์,เมืองสุรินทร์,42717,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหลักวอ,,0,,,,,,,,,,,,
204,32,สุรินทร์,เมืองสุรินทร์,13848,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านอาลอ ตำบลนาดี,1217,3,3,0,,,,,,,,,,
205,32,สุรินทร์,เมืองสุรินทร์,03106,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลราม,1323,124,111,13,13,13,0,0,0,0,0,,,
206,32,สุรินทร์,เมืองสุรินทร์,03094,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลสลักได,1977,242,69,5,5,5,0,0,0,0,0,,,
207,32,สุรินทร์,เมืองสุรินทร์,03101,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลสวาย,2647,242,223,19,19,19,0,0,0,0,0,,,
208,32,สุรินทร์,เมืองสุรินทร์,03097,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลสำโรง,1599,102,91,11,,,,,,,,,,
209,32,สุรินทร์,เมืองสุรินทร์,03102,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลเฉนียง,2466,104,104,0,,,,,,,,,,
210,32,สุรินทร์,เมืองสุรินทร์,03103,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลเทนมีย์,2209,78,63,15,15,15,0,0,0,0,0,,,
211,32,สุรินทร์,เมืองสุรินทร์,03090,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลเพี้ยราม,1809,38,33,5,5,5,0,0,0,5,0,,,
212,32,สุรินทร์,เมืองสุรินทร์,03105,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลเมืองที,2000,31,31,0,,,,,,,,,,
213,32,สุรินทร์,เมืองสุรินทร์,03098,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลแกใหญ่,1989,1470,1394,76,76,76,,,,,,,,
214,32,สุรินทร์,เมืองสุรินทร์,03109,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลแสลงพันธ์,1281,158,157,1,,,,,,,,,,
215,32,สุรินทร์,เมืองสุรินทร์,77464,2569,ศูนย์การแพทย์แผนไทยและการแพทย์ทางเลือก เขตสุขภาพที่ 9 จังหวัดสุรินทร์,,0,,,,,,,,,,,,
216,32,สุรินทร์,เมืองสุรินทร์,77772,2569,ศูนย์บริการสาธารณสุขคชลักษณ์สุรินทร์,,0,,,,,,,,,,,,
217,32,สุรินทร์,เมืองสุรินทร์,51735,2569,ศูนย์บริการสุรินทรเวชการแพทย์แผนไทยและการแพทย์ทางเลือก มหาวิทยาลัยราชภัฏสุรินทร์,,0,,,,,,,,,,,,
218,32,สุรินทร์,โนนนารายณ์,03197,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลคำผง,1119,29,29,0,0,0,0,,0,0,0,,,
219,32,สุรินทร์,โนนนารายณ์,03192,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านซาด ตำบลระเวียง,938,1,1,0,0,0,0,0,0,0,0,,,
220,32,สุรินทร์,โนนนารายณ์,03185,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านผำ ตำบลหนองเทพ,739,57,53,4,4,0,0,0,0,0,0,,,
221,32,สุรินทร์,โนนนารายณ์,03183,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองใหญ่ ตำบลหนองหลวง,1072,254,246,8,8,,0,0,0,0,0,,,
222,32,สุรินทร์,โนนนารายณ์,03191,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลระเวียง,704,9,8,1,1,0,0,0,0,0,0,,,
223,32,สุรินทร์,โนนนารายณ์,03184,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองเทพ,1087,10,9,1,1,0,0,0,0,0,0,,,
224,32,สุรินทร์,โนนนารายณ์,03188,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลโนน,1152,1,1,0,0,0,0,0,0,0,0,,,
1,32,สุรินทร์,กาบเชิง,10919,2569,โรงพยาบาลกาบเชิง,1423,18,18,0,,,,,,,,,,
2,32,สุรินทร์,จอมพระ,10917,2569,โรงพยาบาลจอมพระ,1955,1373,1340,33,,,,,,,,,,
3,32,สุรินทร์,ชุมพลบุรี,10915,2569,โรงพยาบาลชุมพลบุรี,1794,1124,1051,73,,,,,,,,,,
4,32,สุรินทร์,ท่าตูม,10916,2569,โรงพยาบาลท่าตูม,3370,2608,2534,74,,,,,,,,,,
5,32,สุรินทร์,บัวเชด,10926,2569,โรงพยาบาลบัวเชด,1593,370,340,30,30,,,,,,,,,
6,32,สุรินทร์,ปราสาท,10918,2569,โรงพยาบาลปราสาท,389,389,374,15,15,1,7,1,5,7,7,,,
7,32,สุรินทร์,พนมดงรัก,22302,2569,โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา,414,0,,,,,,,,,,,,
8,32,สุรินทร์,รัตนบุรี,10920,2569,โรงพยาบาลรัตนบุรี,2740,158,153,5,,,,,,,,,,
9,32,สุรินทร์,ลำดวน,10924,2569,โรงพยาบาลลำดวน,1627,852,830,22,,,,,,,,,,
10,32,สุรินทร์,ศรีณรงค์,27843,2569,โรงพยาบาลศรีณรงค์,717,515,509,6,6,6,0,0,0,0,0,,,
11,32,สุรินทร์,ศีขรภูมิ,10922,2569,โรงพยาบาลศีขรภูมิ,2476,832,792,40,,,,,,,,,,
12,32,สุรินทร์,สนม,10921,2569,โรงพยาบาลสนม,1796,87,83,14,14,14,0,0,0,14,0,,,
13,32,สุรินทร์,สังขะ,10923,2569,โรงพยาบาลสังขะ,1996,222,205,17,,,,,,,,,,
14,32,สุรินทร์,สำโรงทาบ,10925,2569,โรงพยาบาลสำโรงทาบ,1943,1662,1612,50,49,49,0,0,0,0,0,,,
15,32,สุรินทร์,เขวาสินรินทร์,27842,2569,โรงพยาบาลเขวาสินรินทร์,754,567,551,16,16,16,0,0,0,0,0,,,
16,32,สุรินทร์,เมืองสุรินทร์,10668,2569,โรงพยาบาลสุรินทร์,2,0,,,,,,,,,,,,
17,32,สุรินทร์,เมืองสุรินทร์,77694,2569,โรงพยาบาลเมืองสุรินทร์,1,0,,,,,,,,,,,,
18,32,สุรินทร์,โนนนารายณ์,27844,2569,โรงพยาบาลโนนนารายณ์,248,202,199,3,3,3,0,0,0,0,0,,,
