no,province_id,province,district,hcode,year,hospital name,target_population,screened_total,screened_normal,screened_risk,care_total,assess_9q_normal,assess_9q_risk,assess_8q_normal,assess_8q_risk,care_counseling,care_referral,followup_normal,followup_risk_q12,followup_risk_q3
164,30,นครราชสีมา,ปากช่อง,02803,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองมะค่า,1874,1382,1308,78,78,78,0,78,0,78,,,,
165,30,นครราชสีมา,ปากช่อง,02806,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองไข่น้ำ,797,1,1,0,,,,,,,,,,
166,30,นครราชสีมา,ปากช่อง,02821,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลโนนกระโดน,1018,118,118,0,,,,,,,,,,
167,30,นครราชสีมา,พระทองคำ,02862,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลทัพรั้ง,1805,194,183,11,,,,,,,,,,
168,30,นครราชสีมา,พระทองคำ,02864,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลทำนบพัฒนา,1070,238,225,13,,,,,,,,,,
169,30,นครราชสีมา,พระทองคำ,02861,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลพังเทียม,1879,158,158,0,,,,,,,,,,
170,30,นครราชสีมา,พระทองคำ,02860,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลมาบกราด,924,91,91,0,,,,,,,,,,
171,30,นครราชสีมา,พระทองคำ,02859,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลสระพระ,8,0,,,,,,,,,,,,
172,30,นครราชสีมา,พระทองคำ,02863,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองหอย,673,19,18,1,,,,,,,,,,
173,30,นครราชสีมา,พิมาย,21481,2569,ศูยน์สุขภาพชุมชนพิมายเมืองใหม่,721,46,44,2,,,,,,,,,,
174,30,นครราชสีมา,พิมาย,02731,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลจารย์ตำรา,517,517,506,9,9,9,0,0,,9,,,,
175,30,นครราชสีมา,พิมาย,02734,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลชีวาน,1165,52,52,0,,,,,,,,,,
176,30,นครราชสีมา,พิมาย,02737,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลดงน้อย,805,49,44,30,30,30,0,30,,30,,,,
177,30,นครราชสีมา,พิมาย,02738,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลดงใหญ่,1274,3,3,0,,,,,,,,,,
178,30,นครราชสีมา,พิมาย,02730,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลท่าหลวง,726,367,354,13,,,,,,,,,,
179,30,นครราชสีมา,พิมาย,02735,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลนิคมสร้างตนเอง 1,1437,542,523,19,,,,,,,,,,
180,30,นครราชสีมา,พิมาย,02733,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลนิคมสร้างตนเอง 2,893,691,670,24,24,24,0,24,0,20,0,,,
181,30,นครราชสีมา,พิมาย,02725,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านซึม,1397,1197,1157,40,,,,,,,,,,
182,30,นครราชสีมา,พิมาย,02729,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านเตย,1404,756,741,15,15,15,0,0,0,15,0,,,
183,30,นครราชสีมา,พิมาย,02739,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลมะกอก,1055,511,488,23,,,,,,,,,,
184,30,นครราชสีมา,พิมาย,02740,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลมะค่าระเว,778,755,735,20,20,20,0,0,0,20,0,,,
185,30,นครราชสีมา,พิมาย,02732,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลรังกาใหญ่,1856,47,45,2,2,2,0,0,0,2,0,,,
186,30,นครราชสีมา,พิมาย,02727,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลลุงตามัน,718,423,402,21,,,,,,,,,,
187,30,นครราชสีมา,พิมาย,02726,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลสัมฤทธิ์,722,722,685,37,37,37,0,37,0,37,0,,,
188,30,นครราชสีมา,พิมาย,02741,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองขาม,968,11,11,0,,,,,,,,,,
189,30,นครราชสีมา,พิมาย,02728,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองจิก,2906,533,516,17,17,17,0,17,0,17,0,,,
190,30,นครราชสีมา,พิมาย,02742,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองระเวียง,1036,13,13,0,,,,,,,,,,
191,30,นครราชสีมา,พิมาย,02736,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองหญ้าขาว,779,28,27,1,,,,,,,,,,
192,30,นครราชสีมา,พิมาย,41723,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลโนนพุทรา,939,387,387,0,,,,,,,,,,
193,30,นครราชสีมา,ลำทะเมนชัย,02867,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลช่องแมว,1496,484,462,22,,,,,,,,,,
194,30,นครราชสีมา,ลำทะเมนชัย,02868,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลดงหลบ,897,1,1,0,,,,,,,,,,
195,30,นครราชสีมา,ลำทะเมนชัย,02866,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านยาง,1458,0,,,,,,,,,,,,
196,30,นครราชสีมา,ลำทะเมนชัย,02869,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลไพล,1193,793,779,14,,,,,,,,,,
197,30,นครราชสีมา,วังน้ำเขียว,02841,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลคลองทุเรียน,296,9,9,0,,,,,,,,,,
198,30,นครราชสีมา,วังน้ำเขียว,13835,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลคลองสะท้อน,305,20,19,1,,,,,,,,,,
199,30,นครราชสีมา,วังน้ำเขียว,02842,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลท่าวังไทร,550,50,49,1,,,,,,,,,,
200,30,นครราชสีมา,วังน้ำเขียว,02847,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบะใหญ่,453,20,14,6,,,,,,,,,,
201,30,นครราชสีมา,วังน้ำเขียว,02843,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบุเจ้าคุณ,76,10,10,0,,,,,,,,,,
202,30,นครราชสีมา,วังน้ำเขียว,02844,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลยุบอีปูน,278,0,,,,,,,,,,,,
203,30,นครราชสีมา,วังน้ำเขียว,02846,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลระเริง,526,8,8,0,,,,,,,,,,
204,30,นครราชสีมา,วังน้ำเขียว,02840,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลศาลเจ้าพ่อ,809,15,14,1,,,,,,,,,,
205,30,นครราชสีมา,วังน้ำเขียว,02848,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองโสม,660,282,258,24,,,,,,,,,,
206,30,นครราชสีมา,วังน้ำเขียว,02845,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลโนนสาวเอ้,404,1,1,0,0,,,,,,,,,
207,30,นครราชสีมา,วังน้ำเขียว,02849,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลไทยสามัคคี,850,61,50,11,,,,,,,,,,
208,30,นครราชสีมา,สีคิ้ว,77471,2569,ศูนย์บริการสาธารณสุขเทศบาลเมืองสีคิ้ว,843,0,,,,,,,,,,,,
209,30,นครราชสีมา,สีคิ้ว,77771,2569,หน่วยบริการปฐมภูมิโรงพยาบาลสีคิ้ว,,0,,,,,,,,,,,,
210,30,นครราชสีมา,สีคิ้ว,02794,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลกุดน้อย,837,15,15,0,,,,,,,,,,
211,30,นครราชสีมา,สีคิ้ว,02792,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลคลองตะแบก,2389,68,66,2,,,,,,,,,,
212,30,นครราชสีมา,สีคิ้ว,02800,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลคลองไผ่,2137,105,99,6,,,,,,,,,,
213,30,นครราชสีมา,สีคิ้ว,02788,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหัน,1332,7,7,0,,,,,,,,,,
214,30,นครราชสีมา,สีคิ้ว,02789,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลปางละกอ,264,126,114,12,,,,,,,,,,
215,30,นครราชสีมา,สีคิ้ว,02790,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลวังโรงน้อย,946,86,84,2,,,,,,,,,,
216,30,นครราชสีมา,สีคิ้ว,02798,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลวังโรงใหญ่,528,23,11,12,,,,,,,,,,
217,30,นครราชสีมา,สีคิ้ว,02802,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองกก,1577,10,10,0,,,,,,,,,,
218,30,นครราชสีมา,สีคิ้ว,02799,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองจอก,1171,368,363,5,,,,,,,,,,
219,30,นครราชสีมา,สีคิ้ว,02796,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองน้ำใส,1361,9,9,3,3,3,0,3,0,0,0,,,
220,30,นครราชสีมา,สีคิ้ว,13833,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองแวง,1533,614,581,55,55,54,1,,1,33,1,,,
221,30,นครราชสีมา,สีคิ้ว,02793,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองไผ่,1883,167,166,1,,,,,,,,,,
222,30,นครราชสีมา,สีคิ้ว,02797,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลห้วยลุง,565,264,252,14,14,14,0,14,0,14,0,,,
223,30,นครราชสีมา,สีคิ้ว,02795,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลโนนเสลา,958,222,220,2,,,,,,,,,,
224,30,นครราชสีมา,สีคิ้ว,02791,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลใหม่สำโรง,1178,127,123,4,,,,,,,,,,
225,30,นครราชสีมา,สีดา,23759,2569,ศูนย์แพทย์ชุมชนสีดา,,0,,,,,,,,,,,,
226,30,นครราชสีมา,สีดา,02689,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองจะบก,1240,1091,1056,10,10,10,,10,,10,,,,
227,30,นครราชสีมา,สีดา,02681,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหินแห่,598,583,548,0,,,,,,,,,,
228,30,นครราชสีมา,สีดา,02686,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลโนนกอก,765,726,726,0,,,,,,,,,,
229,30,นครราชสีมา,สีดา,02691,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลโนนประดู่,703,703,686,23,23,23,0,23,,23,,,,
230,30,นครราชสีมา,สีดา,02682,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลโพนทอง,411,291,280,11,11,11,0,11,0,11,0,,,
231,30,นครราชสีมา,สูงเนิน,02781,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลกุดจิก,1078,1073,1070,3,3,1,2,2,1,3,1,,,
232,30,นครราชสีมา,สูงเนิน,02779,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลนาใหญ่,1321,1248,1233,15,15,13,2,2,0,15,0,,,
233,30,นครราชสีมา,สูงเนิน,02776,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลปลายราง,542,530,518,12,12,12,0,12,0,12,0,,,
234,30,นครราชสีมา,สูงเนิน,02775,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลมะเกลือเก่า,2485,2428,2377,51,51,51,0,51,0,51,0,,,
235,30,นครราชสีมา,สูงเนิน,02777,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลมะเกลือใหม่,997,948,942,6,6,6,0,6,0,6,0,,,
236,30,นครราชสีมา,สูงเนิน,02778,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลวะภูแก้ว,560,412,397,15,15,15,0,15,0,15,0,,,
237,30,นครราชสีมา,สูงเนิน,02828,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองตะไก้,600,580,573,7,7,7,0,7,0,7,0,,,
238,30,นครราชสีมา,สูงเนิน,02863,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองหอย,544,522,504,18,18,18,0,18,0,18,0,,,
239,30,นครราชสีมา,สูงเนิน,13833,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองแวง,874,833,811,22,22,22,0,22,0,22,0,,,
240,30,นครราชสีมา,สูงเนิน,02769,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหินตั้ง,1181,987,964,23,23,23,0,23,0,23,0,,,
241,30,นครราชสีมา,สูงเนิน,02770,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลเมืองเก่า,679,520,499,21,21,21,0,21,0,21,0,,,
242,30,นครราชสีมา,สูงเนิน,02768,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลเหมือดแอ่,884,839,837,2,2,2,0,2,0,2,0,,,
243,30,นครราชสีมา,สูงเนิน,02771,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลโคกมะกอก,1286,1187,1173,14,14,14,0,14,0,14,0,,,
244,30,นครราชสีมา,สูงเนิน,02774,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลโค้งยาง,691,398,385,13,13,13,0,13,0,13,0,,,
245,30,นครราชสีมา,สูงเนิน,02772,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลโนนค่า,609,449,412,35,35,35,2,35,0,35,0,,,
246,30,นครราชสีมา,หนองบุญมาก,02825,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลซับตะคร้อ,634,11,11,0,,,,,,,,,,
247,30,นครราชสีมา,หนองบุญมาก,02826,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบุกระโทก,634,176,165,11,,,,,,,,,,
248,30,นครราชสีมา,หนองบุญมาก,02824,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านพระ,1234,661,643,18,,,,,,,,,,
249,30,นครราชสีมา,หนองบุญมาก,02829,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลลุงเขว้า,954,497,469,28,,,,,,,,,,
250,30,นครราชสีมา,หนองบุญมาก,02823,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลสารภี,816,472,463,9,,,,,,,,,,
251,30,นครราชสีมา,หนองบุญมาก,41092,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองจานพัฒนา,905,95,93,2,2,2,0,2,0,2,0,,,
252,30,นครราชสีมา,หนองบุญมาก,02828,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองตะไก้,1817,800,771,29,,,,,,,,,,
253,30,นครราชสีมา,หนองบุญมาก,02827,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองหัวแรด,1055,165,154,11,,,,,,,,,,
254,30,นครราชสีมา,หนองบุญมาก,02830,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองไม้ไผ่,652,19,17,2,,,,,,,,,,
255,30,นครราชสีมา,หนองบุญมาก,02822,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหัวทำนบ,1132,124,108,16,,,,,,,,,,
256,30,นครราชสีมา,หนองบุญมาก,02831,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลใหม่อุดม,1065,325,305,20,52,52,0,52,0,52,0,,,
257,30,นครราชสีมา,ห้วยแถลง,02752,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลซ่าเลือด,786,506,491,15,,,,,,,,,,
258,30,นครราชสีมา,ห้วยแถลง,02754,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลตะโก,1111,15,15,0,0,0,0,0,0,0,0,,,
259,30,นครราชสีมา,ห้วยแถลง,02743,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลทับสวาย,764,39,39,0,,,,,,,,,,
260,30,นครราชสีมา,ห้วยแถลง,02745,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลท่าลี่,852,0,,,,,,,,,,,,
261,30,นครราชสีมา,ห้วยแถลง,02751,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองนาพัฒนา,734,0,,,,,,,,,,,,
262,30,นครราชสีมา,ห้วยแถลง,02749,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองพลอง,753,1,1,0,,,,,,,,,,
263,30,นครราชสีมา,ห้วยแถลง,02750,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองม่วงใหญ่,686,4,4,0,,,,,,,,,,
264,30,นครราชสีมา,ห้วยแถลง,02747,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองสาย,826,557,538,19,,,,,,,,,,
265,30,นครราชสีมา,ห้วยแถลง,02755,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองแต้,752,90,88,28,28,28,0,28,0,28,0,,,
266,30,นครราชสีมา,ห้วยแถลง,02753,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหลุ่งประดู่,2064,118,116,47,47,47,0,47,0,47,0,,,
267,30,นครราชสีมา,ห้วยแถลง,02748,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหินดาด,1457,173,166,7,,,,,,,,,,
268,30,นครราชสีมา,ห้วยแถลง,02744,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลโนนทอง,690,19,18,1,,,,,,,,,,
269,30,นครราชสีมา,ห้วยแถลง,02746,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลไผ่นกเขา,672,199,191,8,,,,,,,,,,
270,30,นครราชสีมา,เฉลิมพระเกียรติ,15061,2569,ศูนย์สุขภาพชุมชนอำเภอเฉลิมพระเกียติ,1016,939,901,38,38,37,1,1,0,1,,,,
271,30,นครราชสีมา,เฉลิมพระเกียรติ,14695,2569,ศูนย์แพทย์ชุมชนเมือง 11,43,0,,,,,,,,,,,,
272,30,นครราชสีมา,เฉลิมพระเกียรติ,02873,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลนาตาวงษ์,1991,973,972,1,1,1,0,1,0,1,0,,,
273,30,นครราชสีมา,เฉลิมพระเกียรติ,02871,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านกรูด,931,832,808,23,23,23,1,1,,23,,,,
274,30,นครราชสีมา,เฉลิมพระเกียรติ,02874,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโสง,1239,1206,1170,36,36,36,0,27,9,0,0,,,
275,30,นครราชสีมา,เฉลิมพระเกียรติ,02872,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลพระพุทธ,1374,1286,1248,38,38,38,0,38,0,0,0,,,
276,30,นครราชสีมา,เฉลิมพระเกียรติ,02870,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลมะดัน,666,325,308,17,17,17,0,17,0,17,0,,,
277,30,นครราชสีมา,เทพารักษ์,02853,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบึงปรือ,489,4,3,1,,,,,,,,,,
278,30,นครราชสีมา,เทพารักษ์,02854,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลวังยายทอง,755,0,,,,,,,,,,,,
279,30,นครราชสีมา,เทพารักษ์,02852,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลสะพานหิน,278,0,,,,,,,,,,,,
280,30,นครราชสีมา,เทพารักษ์,02850,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลสำนักตะคร้อ,223,52,52,0,0,,,,,,,,,
281,30,นครราชสีมา,เทพารักษ์,13833,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองแวง,1515,7,7,0,,,,,,,,,,
282,30,นครราชสีมา,เมืองนครราชสีมา,,2569,ศูนย์พัฒนาคุณภาพชีวิตผู้สูงอายุและส่งสริมอาชีพผู้สูงอายุ ผู้พิการฯ ทต.จอหอ,,0,,,,,,,,,,,,
283,30,นครราชสีมา,เมืองนครราชสีมา,,2569,ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุ องค์การบริหารส่วนตำบลหนองบัวศาลา,,0,,,,,,,,,,,,
284,30,นครราชสีมา,เมืองนครราชสีมา,02558,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลกระฉอด,1208,12,11,1,,,,,,,,,,
285,30,นครราชสีมา,เมืองนครราชสีมา,02546,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลขนาย,2504,40,40,0,,,,,,,,,,
286,30,นครราชสีมา,เมืองนครราชสีมา,02557,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลทุ่งกระโดน,514,0,,,,,,,,,,,,
287,30,นครราชสีมา,เมืองนครราชสีมา,02824,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านพระ,1564,1438,1434,4,4,4,0,4,0,0,0,,,
288,30,นครราชสีมา,เมืองนครราชสีมา,02552,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโคกกรวด,,0,,,,,,,,,,,,
289,30,นครราชสีมา,เมืองนครราชสีมา,02547,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านใหม่,730,7,3,4,,,,,,,,,,
290,30,นครราชสีมา,เมืองนครราชสีมา,02544,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลพลกรัง,914,780,737,43,,,,,,,,,,
291,30,นครราชสีมา,เมืองนครราชสีมา,02549,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลพุดซา,1062,11,10,1,,,,,,,,,,
292,30,นครราชสีมา,เมืองนครราชสีมา,02656,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลมะค่า,146,0,,,,,,,,,,,,
293,30,นครราชสีมา,เมืองนครราชสีมา,02559,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลมะเริงน้อย,1111,29,29,0,,,,,,,,,,
294,30,นครราชสีมา,เมืองนครราชสีมา,02555,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลยางใหญ่,2573,22,22,0,,,,,,,,,,
295,30,นครราชสีมา,เมืองนครราชสีมา,02551,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลระกาย,1661,439,419,36,36,31,5,36,,,,,,
296,30,นครราชสีมา,เมืองนครราชสีมา,02548,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลศรีษะละเลิง,1128,8,7,1,,,,,,,,,,
297,30,นครราชสีมา,เมืองนครราชสีมา,02556,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลสีมุม,1101,667,665,2,2,2,,2,,,,,,
298,30,นครราชสีมา,เมืองนครราชสีมา,02805,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองกระทุ่ม,1610,1318,1315,3,3,3,,3,,,,,,
299,30,นครราชสีมา,เมืองนครราชสีมา,02537,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองปรู,2457,39,36,3,,,,,,,,,,
300,30,นครราชสีมา,เมืองนครราชสีมา,02554,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองปลิง,2307,1466,1393,73,,,,,,,,,,
301,30,นครราชสีมา,เมืองนครราชสีมา,02541,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองพระลาน,358,5,5,0,,,,,,,,,,
302,30,นครราชสีมา,เมืองนครราชสีมา,02536,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองพลวงมะนาว,3486,6,4,2,,,,,,,,,,
303,30,นครราชสีมา,เมืองนครราชสีมา,13827,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองยารักษ์,1371,1371,1345,26,26,26,0,26,0,26,0,,,
304,30,นครราชสีมา,เมืองนครราชสีมา,02806,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองไข่น้ำ,1235,864,830,34,34,34,,34,,,,,,
305,30,นครราชสีมา,เมืองนครราชสีมา,02542,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหลักร้อย,1995,7,6,1,,,,,,,,,,
306,30,นครราชสีมา,เมืองนครราชสีมา,02538,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลโคกสูง,1977,5,4,1,1,1,0,1,0,1,0,,,
307,30,นครราชสีมา,เมืองนครราชสีมา,02650,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลโตนด,1427,65,65,0,,,,,,,,,,
308,30,นครราชสีมา,เมืองนครราชสีมา,02545,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลโนนฝรั่ง,3574,2123,2003,147,147,146,1,1,0,16,1,,,
309,30,นครราชสีมา,เมืองนครราชสีมา,13826,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลโพนสูง,2140,6,5,1,,,,,,,,,,
310,30,นครราชสีมา,เมืองนครราชสีมา,02553,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลไชยมงคล,1494,543,527,22,22,22,0,22,0,22,0,,,
311,30,นครราชสีมา,เมืองนครราชสีมา,14827,2569,ศูนย์บริการสาธารณสุข 2 (ทุ่งสว่าง) เทศบาลนครนครราชสีมา,288,66,54,12,,,,,,,,,,
312,30,นครราชสีมา,เมืองนครราชสีมา,14826,2569,ศูนย์บริการสาธารณสุข 3 (สวนพริกไทย) เทศบาลนครนครราชสีมา,,0,,,,,,,,,,,,
313,30,นครราชสีมา,เมืองนครราชสีมา,22736,2569,ศูนย์บริการสาธารณสุข 4 (การเคหะ) เทศบาลนครนครราชสีมา,9,0,,,,,,,,,,,,
314,30,นครราชสีมา,เมืองนครราชสีมา,77524,2569,ศูนย์บริการสาธารณสุข 6 (วัดศาลาทอง) เทศบาลนครนครราชสีมา,261,0,,,,,,,,,,,,
315,30,นครราชสีมา,เมืองนครราชสีมา,23550,2569,ศูนย์บริการสาธารณสุขตำบลหัวทะเล,,0,,,,,,,,,,,,
316,30,นครราชสีมา,เมืองนครราชสีมา,24742,2569,ศูนย์บริการสาธารณสุขเทศบาลนคร นครราชสีมา (เพาะชำ),,0,,,,,,,,,,,,
317,30,นครราชสีมา,เมืองนครราชสีมา,14421,2569,ศูนย์บริการสาธารณสุขเทศบาลนครนครราชสีมา,,0,,,,,,,,,,,,
318,30,นครราชสีมา,เมืองนครราชสีมา,14690,2569,ศูนย์สุขภาพชุมชนเมือง 7 โคกกรวด,2473,24,23,24,24,23,1,1,0,24,1,,,
319,30,นครราชสีมา,เมืองนครราชสีมา,77497,2569,ศูนย์สุขภาพชุมชนโรงพยาบาลเทพรัตน์นครราชสีมา,165,0,,,,,,,,,,,,
320,30,นครราชสีมา,เมืองนครราชสีมา,14834,2569,ศูนย์แพทย์ชุมชนเมือง 1 หัวทะเล,615,173,172,1,,,,,,,,,,
321,30,นครราชสีมา,เมืองนครราชสีมา,14697,2569,ศูนย์แพทย์ชุมชนเมือง 13,2080,1303,1249,54,54,54,0,0,0,54,0,,,
322,30,นครราชสีมา,เมืองนครราชสีมา,14835,2569,ศูนย์แพทย์ชุมชนเมือง 2 วัดป่าสาละวัน,1306,27,22,5,,,,,,,,,,
323,30,นครราชสีมา,เมืองนครราชสีมา,14836,2569,ศูนย์แพทย์ชุมชนเมือง 3 วัดบูรพ์,1312,32,29,3,,,,,,,,,,
324,30,นครราชสีมา,เมืองนครราชสีมา,14691,2569,ศูนย์แพทย์ชุมชนเมือง 8,,0,,,,,,,,,,,,
325,30,นครราชสีมา,เมืองนครราชสีมา,14696,2569,ศูนย์แพทย์ชุมชนเมือง12,1410,30,29,1,,,,,,,,,,
326,30,นครราชสีมา,เมืองนครราชสีมา,15060,2569,คลินิกเวชปฎิบัติครอบครัว,266,5,4,1,,,,,,,,,,
327,30,นครราชสีมา,เมืองนครราชสีมา,14693,2569,ศูนย์แพทย์ชุมชนเมือง9,158,13,13,0,,,,,,,,,,
